,Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
8545,Acura,2015,0,310.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,20,204,56950
8546,Acura,2016,0,310.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,20,204,54450
8547,Acura,2016,0,377.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,Sedan,32,28,204,59950
8548,Acura,2016,0,310.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,20,204,60450
8549,Acura,2016,0,377.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,Sedan,32,28,204,65950
8550,Acura,2016,0,310.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,31,20,204,50950
8551,Acura,2017,0,310.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,20,204,54450
8552,Acura,2017,0,310.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,30,20,204,60450
8553,Buick,1994,0,260.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,15,155,2000
8554,Buick,1994,0,260.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,23,15,155,2000
8555,Buick,1994,0,260.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,15,155,2000
8556,Buick,1995,0,260.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,15,155,2000
8557,Buick,1995,0,260.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,23,15,155,2000
8558,Buick,1995,0,260.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,23,15,155,2000
8559,Buick,1996,0,260.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,15,155,2190
8560,Buick,1996,0,260.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,15,155,2000
8561,Buick,1996,0,260.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Wagon,24,15,155,2212
8562,Nissan,2014,0,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28,23,2009,20150
8563,Nissan,2014,0,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,27,22,2009,21500
8564,Nissan,2015,0,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,27,22,2009,21500
8565,Nissan,2015,0,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28,23,2009,20150
8566,Nissan,2015,0,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25,2009,24140
8567,Nissan,2015,0,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25,2009,29630
8568,Nissan,2015,0,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25,2009,24390
8569,Nissan,2015,0,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,2009,28280
8570,Nissan,2015,0,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,2009,24490
8571,Nissan,2015,0,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,2009,22790
8572,Nissan,2015,0,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25,2009,25840
8573,Nissan,2015,0,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,2009,23040
8574,Nissan,2016,0,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25,2009,30080
8575,Nissan,2016,0,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25,2009,24680
8576,Nissan,2016,0,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25,2009,26130
8577,Nissan,2016,0,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,2009,28730
8578,Nissan,2016,0,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,2009,24780
8579,Nissan,2016,0,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,2009,23330
8580,Nissan,2017,0,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,2009,23820
8581,Nissan,2017,0,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25,2009,26590
8582,Nissan,2017,0,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,2009,25240
8583,Nissan,2017,0,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25,2009,25170
8584,Nissan,2017,0,170.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,32,25,2009,31310
8585,Nissan,2017,0,170.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,2009,29960
8586,Kia,2007,0,162.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,26,19,1720,19195
8587,Kia,2007,0,182.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,25,18,1720,20195
8588,Kia,2007,0,162.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,26,19,1720,16395
8589,Kia,2007,0,182.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,25,18,1720,18895
8590,Kia,2007,0,162.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,26,19,1720,17895
8591,Kia,2008,0,162.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,26,19,1720,16395
8592,Kia,2008,0,182.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,26,18,1720,18895
8593,Kia,2008,0,162.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,26,19,1720,19195
8594,Kia,2008,0,182.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,26,18,1720,20195
8595,Kia,2008,0,162.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,26,19,1720,17895
8596,Kia,2009,0,192.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,26,18,1720,19495
8597,Kia,2009,0,175.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,27,20,1720,21295
8598,Kia,2009,0,192.0,6.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,26,18,1720,22295
8599,Kia,2009,0,175.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,27,20,1720,18495
8600,Kia,2009,0,175.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Wagon,27,20,1720,17495
8601,Volkswagen,2010,0,197.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23,16,873,33600
8602,Volkswagen,2010,0,251.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,42500
8603,Volkswagen,2010,0,251.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,38600
8604,Volkswagen,2010,0,197.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23,16,873,25900
8605,Volkswagen,2010,0,197.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23,16,873,30600
8606,Volkswagen,2010,0,197.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,23,16,873,32600
8607,Volkswagen,2010,0,251.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,38600
8608,Volkswagen,2010,0,251.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,36600
8609,Volkswagen,2010,0,251.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,42500
8610,Volkswagen,2010,0,251.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,36600
8611,Volkswagen,2011,0,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,43240
8612,Volkswagen,2011,0,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,34750
8613,Volkswagen,2011,0,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,37390
8614,Volkswagen,2011,0,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,33790
8615,Volkswagen,2011,0,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,26930
8616,Volkswagen,2011,0,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,39390
8617,Volkswagen,2011,0,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,31770
8618,Volkswagen,2012,1,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,34490
8619,Volkswagen,2012,1,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,39890
8620,Volkswagen,2012,1,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,32010
8621,Volkswagen,2012,1,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,33490
8622,Volkswagen,2012,1,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,37890
8623,Volkswagen,2012,1,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,44280
8624,Volkswagen,2012,1,283.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Passenger Minivan,25,17,873,27020
8625,Audi,2007,0,420.0,8.0,MANUAL,all wheel drive,4.0,Compact,Sedan,20,13,3105,66000
8626,Audi,2008,0,420.0,8.0,MANUAL,all wheel drive,2.0,Compact,Convertible,19,12,3105,81900
8627,Audi,2008,0,420.0,8.0,MANUAL,all wheel drive,4.0,Compact,Sedan,20,13,3105,66910
8628,Audi,2013,0,450.0,8.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Convertible,23,16,3105,77900
8629,Audi,2013,0,450.0,8.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,23,16,3105,68900
8630,Audi,2014,0,450.0,8.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,23,16,3105,69600
8631,Audi,2014,0,450.0,8.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Convertible,22,16,3105,77900
8632,Audi,2015,0,450.0,8.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Convertible,22,16,3105,79200
8633,Audi,2015,0,450.0,8.0,AUTOMATED_MANUAL,all wheel drive,2.0,Midsize,Coupe,23,16,3105,70900
8634,Audi,2003,0,450.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,Sedan,20,14,3105,82700
8635,Audi,2015,0,560.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,16,3105,106500
8636,Audi,2016,0,560.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,25,15,3105,108900
8637,Audi,2017,0,560.0,8.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,25,15,3105,110700
8638,Acura,2004,0,160.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30,24,204,21100
8639,Acura,2004,0,160.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30,24,204,20025
8640,Acura,2004,0,160.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,31,22,204,22000
8641,Acura,2004,0,160.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,31,22,204,20925
8642,Acura,2004,0,200.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28,21,204,23320
8643,Acura,2005,0,160.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,24,204,20275
8644,Acura,2005,0,160.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,31,22,204,22250
8645,Acura,2005,0,160.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,31,22,204,21175
8646,Acura,2005,0,160.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,24,204,21350
8647,Acura,2005,0,210.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28,20,204,23670
8648,Acura,2006,0,155.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,24,204,20325
8649,Acura,2006,0,155.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,31,24,204,21475
8650,Acura,2006,0,201.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,28,20,204,23845
8651,Acura,2006,0,155.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,31,22,204,21225
8652,Acura,2006,0,155.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,31,22,204,22375
8653,Lexus,2001,0,220.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,21,17,454,33955
8654,Lexus,2001,0,220.0,6.0,AUTOMATIC,four wheel drive,4.0,Midsize,4dr SUV,21,16,454,35705
8655,Lexus,2002,0,220.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,454,35705
8656,Lexus,2002,0,220.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,21,17,454,33955
8657,Lexus,2003,0,220.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,16,454,36925
8658,Lexus,2003,0,220.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,21,17,454,35125
8659,Lexus,2004,0,230.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,17,454,35275
8660,Lexus,2004,0,230.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,16,454,36675
8661,Lexus,2005,0,230.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,23,17,454,36025
8662,Lexus,2005,0,230.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,16,454,37425
8663,Lexus,2006,0,223.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,23,17,454,36370
8664,Lexus,2006,0,223.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,22,16,454,37770
8665,Lexus,2015,0,270.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,454,40970
8666,Lexus,2015,0,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,454,50220
8667,Lexus,2015,0,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,18,454,48710
8668,Lexus,2015,0,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,18,454,42370
8669,Lexus,2016,0,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,19,454,49125
8670,Lexus,2016,0,295.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28,20,454,41900
8671,Lexus,2016,0,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,19,454,43300
8672,Lexus,2017,0,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,19,454,50320
8673,Lexus,2017,0,295.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,20,454,48920
8674,Lexus,2017,0,295.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,20,454,43020
8675,Lexus,2017,0,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,26,19,454,44420
8676,Lexus,2006,0,268.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,27,454,46060
8677,Lexus,2006,0,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,28,454,44660
8678,Lexus,2007,0,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,28,454,41180
8679,Lexus,2007,0,268.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,25,27,454,42580
8680,Lexus,2008,0,268.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,27,454,42080
8681,Lexus,2008,0,268.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,26,454,43480
8682,Lexus,2015,0,295.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28,32,454,47620
8683,Lexus,2015,0,295.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,30,454,49020
8684,Lexus,2016,0,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,30,454,57045
8685,Lexus,2016,0,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,30,454,53635
8686,Lexus,2016,0,308.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,30,31,454,52235
8687,Lexus,2017,0,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,31,454,53035
8688,Lexus,2017,0,308.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,28,31,454,56495
8689,Mazda,1993,0,255.0,2.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,23,15,586,7523
8690,Mazda,1994,0,255.0,2.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,23,15,586,8147
8691,Mazda,1995,0,255.0,2.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,23,15,586,8839
8692,Mazda,2009,0,232.0,2.0,MANUAL,rear wheel drive,4.0,Compact,Coupe,22,16,586,31930
8693,Mazda,2009,0,212.0,2.0,AUTOMATIC,rear wheel drive,4.0,Compact,Coupe,23,16,586,26435
8694,Mazda,2009,0,232.0,2.0,MANUAL,rear wheel drive,4.0,Compact,Coupe,22,16,586,27860
8695,Mazda,2009,0,232.0,2.0,MANUAL,rear wheel drive,4.0,Compact,Coupe,22,16,586,31000
8696,Mazda,2009,0,232.0,2.0,MANUAL,rear wheel drive,4.0,Compact,Coupe,22,16,586,26435
8697,Mazda,2009,0,212.0,2.0,AUTOMATIC,rear wheel drive,4.0,Compact,Coupe,23,16,586,31700
8698,Mazda,2009,0,212.0,2.0,AUTOMATIC,rear wheel drive,4.0,Compact,Coupe,23,16,586,28560
8699,Mazda,2010,0,232.0,2.0,MANUAL,rear wheel drive,4.0,Compact,Coupe,22,16,586,32140
8700,Mazda,2010,0,212.0,2.0,AUTOMATIC,rear wheel drive,4.0,Compact,Coupe,23,16,586,26645
8701,Mazda,2010,0,212.0,2.0,AUTOMATIC,rear wheel drive,4.0,Compact,Coupe,23,16,586,32810
8702,Mazda,2010,0,232.0,2.0,MANUAL,rear wheel drive,4.0,Compact,Coupe,22,16,586,26645
8703,Mazda,2010,0,232.0,2.0,MANUAL,rear wheel drive,4.0,Compact,Coupe,22,16,586,32110
8704,Mazda,2011,0,212.0,2.0,AUTOMATIC,rear wheel drive,4.0,Compact,Coupe,23,16,586,32960
8705,Mazda,2011,0,232.0,2.0,MANUAL,rear wheel drive,4.0,Compact,Coupe,22,16,586,32260
8706,Mazda,2011,0,232.0,2.0,MANUAL,rear wheel drive,4.0,Compact,Coupe,22,16,586,32290
8707,Mazda,2011,0,232.0,2.0,MANUAL,rear wheel drive,4.0,Compact,Coupe,22,16,586,26795
8708,Mazda,2011,0,212.0,2.0,AUTOMATIC,rear wheel drive,4.0,Compact,Coupe,23,16,586,26795
8709,Chevrolet,1992,0,160.0,6.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,20,15,1385,2000
8710,Chevrolet,1992,0,160.0,6.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,20,15,1385,2000
8711,Chevrolet,1992,0,160.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr SUV,22,16,1385,2000
8712,Chevrolet,1992,0,160.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,22,16,1385,2000
8713,Chevrolet,1992,0,160.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,22,16,1385,2000
8714,Chevrolet,1992,0,160.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,20,15,1385,2000
8715,Chevrolet,1992,0,160.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr SUV,22,16,1385,2000
8716,Chevrolet,1993,0,165.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,22,16,1385,2000
8717,Chevrolet,1993,0,165.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,20,15,1385,2000
8718,Chevrolet,1993,0,165.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,22,16,1385,2000
8719,Chevrolet,1993,0,165.0,6.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,20,15,1385,2000
8720,Chevrolet,1993,0,165.0,6.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,20,15,1385,2000
8721,Chevrolet,1993,0,165.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr SUV,22,16,1385,2000
8722,Chevrolet,1993,0,165.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr SUV,22,16,1385,2000
8723,Chevrolet,1993,0,165.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr SUV,22,16,1385,2000
8724,Chevrolet,1993,0,165.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,20,15,1385,2000
8725,Chevrolet,1993,0,165.0,6.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,20,15,1385,2000
8726,Chevrolet,1993,0,165.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,22,16,1385,2000
8727,Chevrolet,1993,0,165.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,20,15,1385,2000
8728,Chevrolet,1994,0,165.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr SUV,20,15,1385,2000
8729,Chevrolet,1994,0,165.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,20,15,1385,2000
8730,Chevrolet,1994,0,165.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,20,15,1385,2000
8731,Chevrolet,1994,0,165.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr SUV,20,15,1385,2000
8732,Chevrolet,1994,0,165.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,20,15,1385,2000
8733,Chevrolet,1994,0,165.0,6.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,20,15,1385,2000
8734,Chevrolet,1994,0,165.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,20,15,1385,2000
8735,Chevrolet,1994,0,165.0,6.0,MANUAL,four wheel drive,4.0,Midsize,4dr SUV,20,15,1385,2000
8736,Chevrolet,1994,0,165.0,6.0,MANUAL,rear wheel drive,2.0,Compact,2dr SUV,20,15,1385,2000
8737,Chevrolet,1994,0,165.0,6.0,MANUAL,rear wheel drive,4.0,Midsize,4dr SUV,20,15,1385,2000
8738,Chevrolet,1994,0,165.0,6.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,20,15,1385,2000
8739,Chevrolet,1994,0,165.0,6.0,MANUAL,four wheel drive,2.0,Compact,2dr SUV,20,15,1385,2000
8740,Chevrolet,2002,0,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Compact,Extended Cab Pickup,20,15,1385,20984
8741,Chevrolet,2002,1,120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,23,17,1385,15406
8742,Chevrolet,2002,1,120.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,Extended Cab Pickup,23,17,1385,21474
8743,Chevrolet,2002,0,190.0,6.0,MANUAL,four wheel drive,3.0,Compact,Extended Cab Pickup,16,12,1385,19757
8744,Chevrolet,2002,0,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Compact,Extended Cab Pickup,20,15,1385,23539
8745,Chevrolet,2002,1,120.0,4.0,MANUAL,rear wheel drive,3.0,Compact,Extended Cab Pickup,25,19,1385,15943
8746,Chevrolet,2002,0,190.0,6.0,MANUAL,rear wheel drive,3.0,Compact,Extended Cab Pickup,20,14,1385,17284
8747,Chevrolet,2002,0,190.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,20,15,1385,18169
8748,Chevrolet,2002,1,120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,23,17,1385,19434
8749,Chevrolet,2002,1,120.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25,19,1385,13961
8750,Chevrolet,2002,0,190.0,6.0,AUTOMATIC,four wheel drive,3.0,Compact,Extended Cab Pickup,18,14,1385,24063
8751,Chevrolet,2002,0,190.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,20,15,1385,18519
8752,Chevrolet,2002,0,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1385,24462
8753,Chevrolet,2002,0,190.0,6.0,AUTOMATIC,four wheel drive,3.0,Compact,Extended Cab Pickup,18,14,1385,25990
8754,Chevrolet,2002,1,120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,23,17,1385,17169
8755,Chevrolet,2002,0,190.0,6.0,AUTOMATIC,rear wheel drive,3.0,Compact,Extended Cab Pickup,20,15,1385,20209
8756,Chevrolet,2002,1,120.0,4.0,AUTOMATIC,rear wheel drive,3.0,Compact,Extended Cab Pickup,23,17,1385,19209
8757,Chevrolet,2002,0,190.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,20,15,1385,21499
8758,Chevrolet,2002,0,190.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,20,14,1385,14961
8759,Chevrolet,2002,0,190.0,6.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,20,15,1385,18944
8760,Chevrolet,2003,1,120.0,4.0,MANUAL,rear wheel drive,3.0,Compact,Extended Cab Pickup,25,19,1385,20780
8761,Chevrolet,2003,0,190.0,6.0,MANUAL,four wheel drive,3.0,Compact,Extended Cab Pickup,17,12,1385,20270
8762,Chevrolet,2003,1,120.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25,19,1385,16905
8763,Chevrolet,2003,1,120.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,25,19,1385,18780
8764,Chevrolet,2003,0,190.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1385,24370
8765,Chevrolet,2003,1,120.0,4.0,AUTOMATIC,rear wheel drive,2.0,Compact,Regular Cab Pickup,23,17,1385,17570
8766,Chevrolet,2003,1,120.0,4.0,MANUAL,rear wheel drive,3.0,Compact,Extended Cab Pickup,25,19,1385,16570
8767,Chevrolet,2003,0,190.0,6.0,MANUAL,four wheel drive,3.0,Compact,Extended Cab Pickup,17,12,1385,23985
